Point_Encoder;x_Encoder;y_Encoder;z_Encoder;x_TS;y_TS;z_TS;delta_x;delta_y;delta_z;Norm;encoder_0;encoder_1;encoder_2;encoder_3;encoder_4;encoder_5;encoder_6;encoder_7
01_02_P334;-1375.121329;6809.961084;4850.517593;-1333.2128751101575;6809.832867783755;4869.846865053116;41.908453889842576;-0.1282162162442546;19.329272053116256;46.151443151201136;0.2278937873480984;0.6815908072672496;1.7261000000000002;0.7052476672304235;0.0550794976650188;0.5137230437665044;-0.25464081078901646;0.7769612690640773
01_02_P335;-1282.560473;6341.555758;4865.558766;-1238.5019107623098;6340.236274335227;4886.060183600534;44.05856223769024;-1.3194836647735428;20.501417600534296;48.612817931339116;0.2278937873480984;0.681566838817439;1.7261000000000002;0.7049121089330735;0.05474393936766882;0.03626280308940031;-0.25464081078901646;0.77772825945802
01_02_P336;-1063.871294;5506.43826;4200.532325;-1042.4280028444614;5503.7824812507815;4219.990317908532;21.443291155538645;-2.6557787492183706;19.457992908532106;29.077162591533714;0.2278937873480984;0.6820941447132747;0.6358;0.7048881404832629;0.05483981316691167;0.036503181518970196;-0.2538738203950736;0.7761942786701345
01_02_P337;-1179.790514;6093.176687;4185.025547;-1162.9530436640518;6092.866960221882;4206.983025592018;16.837470335948183;-0.30972677811769245;21.95747859201765;27.67177630926377;0.2278937873480984;0.6825974821592996;0.6359;0.7052236987806129;0.05503156076539738;0.6369341588088986;-0.25464081078901646;0.77772825945802
01_02_P338;-1315.363576;6785.617511;4163.701056;-1304.3105463037311;6788.268327041718;4182.325503845295;11.053029696268823;2.650816041717917;18.624447845295435;21.818944720030785;0.2278937873480984;0.6826454190589211;0.6359;0.7054394148289093;0.05553489821142235;1.3468403408800849;-0.25540780118295925;0.7923010769429336
01_02_P339;-1458.483193;7525.097416;4141.186228;-1456.089857581301;7534.2698467779;4148.892424044606;2.3933354186990528;9.172430777900445;7.7061960446062585;12.216668870018532;0.2278937873480984;0.6826933559585424;0.636;0.705631162427395;0.05613410945669018;2.10471918953829;-0.25770877236478773;0.8084078752157329
01_02_P340;-1601.302257;8266.322948;4118.474983;-1605.8502725861404;8271.145308065694;4106.591474502243;-4.548015586140309;4.822360065692919;-11.883508497757248;13.607254557449629;0.2278937873480984;0.6827173244083532;0.636;0.7058708469255021;0.05680522605139015;2.856897635438124;-0.25924275315267337;0.7969030193065906
01_02_P341;-1838.09319;7720.134583;3757.477182;-1844.7949196047628;7726.317303499859;3758.5628853680537;-6.701729604762704;6.182720499858988;1.0857033680536006;9.18248137913344;0.3499388287335081;0.6825255768098675;0.053700000000000005;0.706541963520202;0.18194450251312347;2.8563481990276784;-0.2615437243345018;0.8007379712763046
01_02_P342;-1674.988467;6872.31343;3784.541618;-1673.3495385620304;6878.932753233228;3801.573374916709;1.6389284379695255;6.619323233227988;17.031756916708673;18.346178625550085;0.3499388287335081;0.6825016083600568;0.053700000000000005;0.7062783105722842;0.1818006918142592;1.9908828332491215;-0.26000974354661616;0.7946020481247621
01_02_P343;-1493.2583;5917.282204;3815.357153;-1481.3522151996447;5920.896059743294;3839.3188088781553;11.906084800355302;3.6138557432941525;23.961655878155398;26.99955112644895;0.3499388287335081;0.6825016083600568;0.053700000000000005;0.7058948153753127;0.18098576452069495;1.0138818761501365;-0.25770877236478773;0.77772825945802
01_02_P344;-1393.007203;5393.82587;3833.209754;-1375.3446760997351;5396.526947474506;3854.366551438829;17.662526900264766;2.7010774745067465;21.156797438829017;27.692431346732743;0.3499388287335081;0.6827892297577853;0.053700000000000005;0.7056551308772057;0.18045845862485926;0.4813062955502223;-0.2561747915769021;0.7761942786701345
01_02_P345;-1316.039323;4980.972927;3847.758239;-1294.1562527231627;4983.495133525371;3863.7558980702124;21.883070276837316;2.5222065253710753;15.997659070212649;27.224169155814145;0.3499388287335081;0.6831727249547567;0.053700000000000005;0.7054873517285306;0.1787087617886772;0.06157121774554428;-0.25540780118295925;0.7731263170943632
01_02_P346;-1490.297254;5418.34408;4216.497062;-1460.3951150318;5423.7978207658825;4234.888194583765;29.902138968200006;5.453740765882685;18.391132583764374;35.52625734479493;0.3499388287335081;0.6832685987539996;0.6537000000000001;0.7053914779292878;0.17868479333886647;0.06194895527772553;-0.25540780118295925;0.7838641826095626
01_02_P347;-1629.007642;6121.511653;4194.926829;-1604.7620811312693;6124.223805716385;4215.20021424894;24.245560868730763;2.71215271638539;20.27338524894003;31.720862908317365;0.3499388287335081;0.6832925672038103;0.6536000000000001;0.7058708469255021;0.17861288798943434;0.7770747832481436;-0.2561747915769021;0.7769612690640773
01_02_P348;-1759.707884;6793.736625;4173.965083;-1740.703886647701;6801.734297374742;4189.776657827768;19.00399735229894;7.997672374742251;15.8115748277678;25.98308252140228;0.3499388287335081;0.683316535653621;0.6535000000000001;0.7061344998734199;0.17894844628678433;1.465724644190221;-0.25770877236478773;0.7900001057611052
01_02_P349;-1868.161843;7356.404467;4156.655395;-1854.931800365477;7365.697487207184;4163.121398019423;13.230042634522988;9.293020207183872;6.466003019423624;17.412738088239287;0.3499388287335081;0.683316535653621;0.6535000000000001;0.7063022790220949;0.17937987838337716;2.0393705964709334;-0.25924275315267337;0.7915340865489908
01_02_P350;-2011.921771;8105.029343;4130.96321;-2006.0055065323393;8113.503890601742;4118.631894048881;5.916264467660767;8.474547601741506;-12.331315951118995;16.089794759157428;0.3499388287335081;0.6830528827057032;0.6534;0.706541963520202;0.179979089628645;2.801885314842272;-0.260776733940559;0.7946020481247621
01_02_P351;-2178.048742;8524.347786;4474.902499;-2153.8893119548716;8538.378095518881;4444.64153777209;24.159430045128374;14.03030951888104;-30.26096122791023;41.18559723663288;0.3499388287335081;0.6824536714604353;1.2217;0.7065659319700127;0.17995512117883428;2.8018509750666194;-0.26231071472844464;0.7946020481247621
01_02_P352;-2043.431435;7830.827383;4497.248427;-2015.2029017533657;7846.26017651034;4487.301399161208;28.228533246634242;15.432793510340161;-9.947027838792565;33.67439038223033;0.3499388287335081;0.6823817661110032;1.2217;0.7062303736726627;0.17981131047997;2.0940738590859094;-0.260776733940559;0.7915340865489908
01_02_P353;-1853.687048;6848.603417;4528.737792;-1818.1838688442588;6858.592088565458;4538.52878001096;35.503179155741236;9.98867156545748;9.790988010960064;38.159045271573575;0.3499388287335081;0.6823338292113817;1.2217;0.7058468784756914;0.1792600361343236;1.0884678688681075;-0.2584757627587305;0.773893307488306
01_02_P354;-1736.56825;6243.165392;4547.173048;-1697.9949640797781;6251.690664606497;4561.901567103293;38.573285920221906;8.52527260649731;14.728519103293365;42.16050206857552;0.3499388287335081;0.6822858923117603;1.2217;0.7055832255277735;0.17868479333886647;0.47385456423355576;-0.2569417819708449;0.7830971922156198
01_02_P355;-1650.680273;5802.175699;4560.954201;-1608.9890524928778;5809.940417180737;4576.688918315483;41.691220507122125;7.764718180736963;15.734717315483067;45.23306362383506;0.3499388287335081;0.6822858923117603;1.2217;0.7053195725798557;0.17827732969208435;0.024655958918739982;-0.2561747915769021;0.7838641826095626
01_02_P356;-1790.681615;6155.484648;4853.68277;-1741.6409149474046;6157.6134128174035;4874.878404616926;49.04070005259541;2.1287648174038623;21.195634616925418;53.467530596715;0.3499388287335081;0.6823577976611924;1.6981000000000002;0.7053195725798557;0.1782054243426522;0.02489633734830987;-0.2561747915769021;0.7700583555185919
01_02_P357;-1929.634051;6859.435915;4831.301383;-1884.2916681407619;6864.984906328257;4850.012150084117;45.342382859238114;5.548991328257216;18.710767084116924;49.364114425267246;0.3499388287335081;0.6823817661110032;1.6982000000000002;0.7057989415760699;0.17830129814189508;0.7434904826596649;-0.2561747915769021;0.7731263170943632
01_02_P358;-2082.051047;7644.955968;4806.457284;-2041.261800953259;7656.808398886656;4812.784051238153;40.78924604674103;11.852430886655384;6.32676723815257;42.94497286843109;0.3499388287335081;0.6824297030106247;1.6982000000000002;0.7061105314236092;0.17878066713810933;1.5482087853083457;-0.2584757627587305;0.7884661249732196
01_02_P359;-2224.100249;8381.560796;4780.272;-2188.1396109969464;8395.695511416518;4767.3776471800575;35.960638003053646;14.134715416517793;-12.894352819942469;40.73354882818056;0.3499388287335081;0.6820941447132747;1.6981000000000002;0.7063502159217163;0.17935590993356645;2.2977087287072577;-0.260776733940559;0.7900001057611052
01_02_P360;-2337.423948;8974.275181;4758.53613;-2306.432084426331;8988.255118779403;4724.238326752266;30.99186357366898;13.979937779402462;-34.29780324773401;48.293618374534205;0.3499388287335081;0.6818304917653568;1.6981000000000002;0.706541963520202;0.17990718427921285;2.9015050040111645;-0.26231071472844464;0.7946020481247621
01_02_P361;-3368.003842;8613.09274;4758.055956;-3344.278476789607;8626.694290119955;4725.514960687663;23.725365210393193;13.601550119954481;-32.540995312337145;42.50660532140525;0.4963854255095068;0.6816627126166818;1.6981000000000002;0.706709742668877;0.23417175465066742;2.9015050040111645;-0.2653786763042159;0.7946020481247621
01_02_P362;-3161.350696;7905.572621;4782.554932;-3131.0605460369543;7919.502651038445;4773.81710864295;30.29014996304568;13.930030038444784;-8.73782335704982;34.46575806035282;0.4963854255095068;0.6816627126166818;1.6981000000000002;0.7063981528213378;0.23407588085142456;2.1629594490455086;-0.2638446955163303;0.7900001057611052
01_02_P363;-2917.275649;7062.9;4810.795711;-2878.4591684087327;7074.24409158933;4823.981923470049;38.816480591267464;11.344091589330674;13.186212470049213;42.535676540812744;0.4963854255095068;0.6816387441668711;1.6981000000000002;0.7060865629737985;0.23335682735710317;1.281526087588381;-0.2615437243345018;0.7761942786701345
01_02_P364;-2725.916317;6399.95888;4832.27541;-2679.6163808751094;6407.382775527367;4854.796352988887;46.29993612489079;7.423895527366767;22.520942988886418;52.019142467738696;0.4963854255095068;0.6816147757170604;1.6981000000000002;0.7057749731262593;0.23235015246505322;0.5909531992097442;-0.2584757627587305;0.7754272882761916
01_02_P365;-2565.729536;5849.344821;4850.466073;-2515.747508312951;5853.518181054114;4875.143398471772;49.982027687048685;4.17336005411471;24.677325471772747;55.89803590726588;0.4963854255095068;0.6815908072672496;1.6981000000000002;0.7054154463790985;0.2312476037737604;0.015761957024654112;-0.25770877236478773;0.7700583555185919
01_02_P366;-2376.372523;5517.000964;4552.737056;-2338.4363506807326;5518.901449645722;4574.69973553384;37.93617231926737;1.9004856457222559;21.962679533839946;43.87623853787943;0.4968174323820791;0.681566838817439;1.2125000000000001;0.7053914779292878;0.23127157222357111;0.016002335454224;-0.2569417819708449;0.7677573843367634
01_02_P367;-2552.122113;6101.517579;4398.334107;-2523.24722807044;6104.583213182149;4415.125896431;28.874884929559812;3.065634182148642;16.791789431000325;33.54282762274422;0.4963854255095068;0.6815908072672496;1.2126000000000001;0.7559409385800818;0.23131950912319255;0.6096683769405427;-0.2569417819708449;0.7761942786701345
01_02_P368;-2795.047122;6928.496497;4326.819191;-2773.126374618394;6933.326618394333;4335.214835979086;21.920747381605906;4.830121394333219;8.395644979086683;23.96531020176958;0.4963854255095068;0.6816147757170604;1.2126000000000001;0.7568277712230782;0.23172697276997467;1.4758548780078091;-0.2584757627587305;0.782330201821677
01_02_P369;-2991.419413;7602.98044;4267.929447;-2976.216357640758;7610.2377112810955;4260.275999348508;15.203055359242171;7.2572712810952;-7.65344765149257;18.503408865874643;0.4963854255095068;0.6816387441668711;1.2126000000000001;0.7574988878177782;0.2321584048665675;2.182121043859794;-0.2615437243345018;0.7884661249732196
01_02_P370;-3199.277412;8318.384335;4203.410283;-3192.47278932263;8323.604289680014;4172.9016409890655;6.8046226773699345;5.219954680012961;-30.508642010934636;31.69113525884064;0.4963854255095068;0.6816387441668711;1.2126000000000001;0.7584096889105852;0.23270967921221392;2.930384755335204;-0.2630777051223875;0.7915340865489908
01_02_P371;-2955.450883;7898.06669;3826.244126;-2962.2065851433044;7897.151880354081;3816.0756119433545;-6.755702143304461;-0.9148096459184671;-10.168514056645563;12.242347252774378;0.4963854255095068;0.681566838817439;0.5977;0.7584096889105852;0.23273364766202462;2.9302473962325926;-0.2638446955163303;0.7915340865489908
01_02_P372;-2709.071025;7058.387456;3898.869322;-2704.8237401920883;7060.858355463639;3909.9756038142427;4.24728480791191;2.4708994636384887;11.10628181424272;12.144721822104732;0.4963854255095068;0.6815428703676283;0.5977;0.7581460359626674;0.23263777386278175;2.0505653633337597;-0.26231071472844464;0.7853981633974483
01_02_P373;-2477.146784;6262.084697;3967.472174;-2462.7264432143725;6264.950451612022;3990.4088354873643;14.420340785627559;2.8657546120221014;22.93666148736429;27.24425110102863;0.4963854255095068;0.681566838817439;0.5977;0.7578584145649389;0.23218237331637823;1.2161088149697183;-0.25924275315267337;0.7761942786701345
01_02_P374;-2302.15482;5663.772479;4020.732938;-2279.9325622563156;5663.172956235081;4044.2998517095666;22.222257743684622;-0.5995227649191293;23.566913709566506;32.397339220475516;0.4963854255095068;0.6818784286649782;0.5977;0.7575707931672103;0.23170300432016397;0.5897856468375476;-0.25770877236478773;0.7685243747307062
01_02_P375;-2142.090631;5120.033603;4068.451457;-2113.7753313468593;5119.8276342825975;4088.3978617348475;28.315299653140755;-0.20596871740235656;19.94640473484742;34.63607482677627;0.4963854255095068;0.682142081612896;0.5977;0.7572831717694818;0.23134347757300325;0.02173707798824848;-0.2569417819708449;0.7669903939428205
01_02_P376;-1915.928281;4729.086156;3722.010096;-1892.257011725426;4731.323100673525;3739.0171826770766;23.671269274573888;2.236944673524704;17.007086677076586;29.23309610327637;0.4963854255095068;0.6828611351072175;0.028;0.7574749193679675;0.23131950912319255;0.02201179619347121;-0.2561747915769021;0.765456413154935
01_02_P377;-2117.314788;5409.407138;3665.201656;-2099.8856417753273;5412.607916315603;3689.103757658707;17.429146224672877;3.200778315603202;23.90210165870667;29.754505266426673;0.4963854255095068;0.6830528827057032;0.028;0.7578344461151282;0.23136744602281398;0.7346995000925375;-0.2561747915769021;0.7669903939428205
01_02_P378;-2351.165431;6207.393452;3597.510729;-2341.791466838408;6212.771734636325;3621.587589470143;9.373964161592085;5.378282636324911;24.076860470142947;26.391141284865625;0.4963854255095068;0.6830768511555139;0.028;0.7581939728622888;0.23175094121978537;1.573002103329697;-0.2584757627587305;0.782330201821677
01_02_P379;-2542.554306;6863.351524;3541.972596;-2539.125160427548;6869.031432684411;3557.9352501367057;3.4291455724519437;5.679908684411203;15.962654136705623;17.286605482523218;0.4963854255095068;0.6831008196053245;0.028;0.7584096889105852;0.23220634176618893;2.2591795004247697;-0.26000974354661616;0.7846311730035055
01_02_P380;-2743.8693;7557.34739;3481.597757;-2748.554622071238;7559.791466094182;3482.862786000457;-4.685322071238261;2.444076094182492;1.2650290004571616;5.433787743129499;0.4963854255095068;0.6831008196053245;0.028;0.7589130263566103;0.23278158456164605;2.9853970759310555;-0.2615437243345018;0.7892331153671623
01_02_P381;-3667.694505;7024.702821;3496.393672;-3652.1141544138536;7033.656026045762;3495.419330282408;15.580350586146324;8.953205045761933;-0.9743417175923241;17.996014746641208;0.7489766835411092;0.6829330404566496;0.0279;0.7594403322524459;0.4272855547755832;2.9853627361554027;-0.2630777051223875;0.7892331153671623
